I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
81          9.9079e+09  2.2411e+11  1.7571e+01  1.5000e+03  1.5861e+10  2.2289e+00  1.5000e+03  2.6385e+07  1.6625e+01  1.5000e+03  1.3710e+06  3.3706e+00  1.5000e+03  2.7756e+07  1.5978e+01  1.5001e+03  
82          9.9109e+09  2.1944e+11  1.7939e+01  1.5000e+03  1.5484e+10  2.2878e+00  1.5000e+03  2.6727e+07  1.6977e+01  1.5000e+03  1.4327e+06  3.8342e+00  1.5000e+03  2.8159e+07  1.6316e+01  1.5001e+03  
83          9.9139e+09  2.1484e+11  1.8316e+01  1.5000e+03  1.5115e+10  2.3485e+00  1.5000e+03  2.7067e+07  1.7338e+01  1.5000e+03  1.4967e+06  4.3099e+00  1.5000e+03  2.8563e+07  1.6663e+01  1.5001e+03  
84          9.9169e+09  2.1033e+11  1.8703e+01  1.5000e+03  1.4752e+10  2.4110e+00  1.5000e+03  2.7406e+07  1.7709e+01  1.5000e+03  1.5630e+06  4.7978e+00  1.5000e+03  2.8969e+07  1.7020e+01  1.5001e+03  
85          9.9199e+09  2.0589e+11  1.9099e+01  1.5000e+03  1.4396e+10  2.4756e+00  1.5000e+03  2.7743e+07  1.8088e+01  1.5000e+03  1.6315e+06  5.2976e+00  1.5000e+03  2.9375e+07  1.7386e+01  1.5001e+03  
86          9.9229e+09  2.0153e+11  1.9505e+01  1.5000e+03  1.4047e+10  2.5421e+00  1.5000e+03  2.8078e+07  1.8478e+01  1.5000e+03  1.7025e+06  5.8093e+00  1.5000e+03  2.9781e+07  1.7761e+01  1.5001e+03  
87          9.9260e+09  1.9724e+11  1.9922e+01  1.5000e+03  1.3704e+10  2.6107e+00  1.5000e+03  2.8411e+07  1.8877e+01  1.5000e+03  1.7757e+06  6.3328e+00  1.5000e+03  3.0186e+07  1.8147e+01  1.5001e+03  
88          9.9291e+09  1.9302e+11  2.0349e+01  1.5000e+03  1.3367e+10  2.6815e+00  1.5000e+03  2.8740e+07  1.9287e+01  1.5000e+03  1.8513e+06  6.8679e+00  1.5000e+03  3.0592e+07  1.8544e+01  1.5001e+03  
89          9.9322e+09  1.8888e+11  2.0787e+01  1.5000e+03  1.3037e+10  2.7544e+00  1.5000e+03  2.9066e+07  1.9708e+01  1.5000e+03  1.9292e+06  7.4147e+00  1.5000e+03  3.0996e+07  1.8950e+01  1.5001e+03  
90          9.9353e+09  1.8481e+11  2.1236e+01  1.5000e+03  1.2713e+10  2.8297e+00  1.5000e+03  2.9389e+07  2.0139e+01  1.5000e+03  2.0094e+06  7.9732e+00  1.5000e+03  3.1398e+07  1.9368e+01  1.5001e+03  
91          9.9384e+09  1.8081e+11  2.1696e+01  1.5000e+03  1.2396e+10  2.9072e+00  1.5000e+03  2.9707e+07  2.0581e+01  1.5000e+03  2.0920e+06  8.5431e+00  1.5000e+03  3.1799e+07  1.9797e+01  1.5001e+03  
92          9.9415e+09  1.7689e+11  2.2169e+01  1.5000e+03  1.2084e+10  2.9879e+00  1.5000e+03  3.0021e+07  2.1036e+01  1.5000e+03  2.1768e+06  9.1255e+00  1.5000e+03  3.2197e+07  2.0238e+01  1.5001e+03  
93          9.9447e+09  1.7303e+11  2.2651e+01  1.5000e+03  1.1779e+10  3.0683e+00  1.5000e+03  3.0329e+07  2.1499e+01  1.5000e+03  2.2639e+06  9.7167e+00  1.5000e+03  3.2593e+07  2.0688e+01  1.5001e+03  
94          9.9479e+09  1.6924e+11  2.3156e+01  1.5000e+03  1.1479e+10  3.1612e+00  1.5000e+03  3.0633e+07  2.1984e+01  1.5000e+03  2.3532e+06  1.0330e+01  1.5000e+03  3.2986e+07  2.1162e+01  1.5001e+03  
95          9.9511e+09  1.6552e+11  2.3629e+01  1.5000e+03  1.1185e+10  3.2129e+00  1.5000e+03  3.0931e+07  2.2438e+01  1.5000e+03  2.4447e+06  1.0911e+01  1.5000e+03  3.3376e+07  2.1591e+01  1.5001e+03  
96          9.9543e+09  1.6187e+11  2.4370e+01  1.5000e+03  1.0898e+10  3.5221e+00  1.5000e+03  3.1223e+07  2.3159e+01  1.5000e+03  2.5384e+06  1.1758e+01  1.5000e+03  3.3761e+07  2.2337e+01  1.5001e+03  
97          9.9575e+09  1.5828e+11  2.4236e+01  1.5000e+03  1.0615e+10  2.9468e+00  1.5000e+03  3.1509e+07  2.3005e+01  1.5000e+03  2.6342e+06  1.1730e+01  1.5000e+03  3.4143e+07  2.2114e+01  1.5001e+03  
98          9.9607e+09  1.5476e+11  2.5829e+01  1.5000e+03  1.0339e+10  4.0834e+00  1.5000e+03  3.1788e+07  2.4577e+01  1.5000e+03  2.7320e+06  1.3426e+01  1.5000e+03  3.4520e+07  2.3689e+01  1.5001e+03  
99          9.9640e+09  1.5130e+11  2.5512e+01  1.5000e+03  1.0068e+10  3.3032e+00  1.5000e+03  3.2061e+07  2.4238e+01  1.5000e+03  2.8319e+06  1.3212e+01  1.5000e+03  3.4893e+07  2.3351e+01  1.5001e+03  
100         9.9673e+09  1.4791e+11  2.6402e+01  1.5000e+03  9.8027e+09  3.7164e+00  1.5000e+03  3.2326e+07  2.5105e+01  1.5000e+03  2.9336e+06  1.4202e+01  1.5000e+03  3.5260e+07  2.4211e+01  1.5001e+03  
101         9.9706e+09  1.4458e+11  2.6932e+01  1.5000e+03  9.5427e+09  3.7576e+00  1.5000e+03  3.2585e+07  2.5612e+01  1.5000e+03  3.0372e+06  1.4829e+01  1.5000e+03  3.5622e+07  2.4699e+01  1.5001e+03  
102         9.9739e+09  1.4131e+11  2.7556e+01  1.5000e+03  9.2881e+09  3.8813e+00  1.5000e+03  3.2836e+07  2.6213e+01  1.5000e+03  3.1426e+06  1.5550e+01  1.5000e+03  3.5979e+07  2.5290e+01  1.5001e+03  
