I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
104         1.0626e+10  8.0080e+09  7.5620e+02  4.9726e-03  3.6733e+08  4.3135e+02  2.2810e-04  4.8694e+07  7.1739e+02  3.0237e-05  1.6538e+07  6.7681e+02  1.0269e-05  6.5231e+07  7.0711e+02  4.0509e-05  
105         1.0643e+10  7.2361e+09  8.0994e+02  4.7805e-03  3.3104e+08  4.5987e+02  2.1870e-04  4.8120e+07  7.6848e+02  3.1790e-05  1.6378e+07  7.2399e+02  1.0820e-05  6.4498e+07  7.5720e+02  4.2613e-05  
106         1.0660e+10  6.5761e+09  8.6378e+02  4.6039e-03  3.0005e+08  4.8866e+02  2.1007e-04  4.7634e+07  8.1987e+02  3.3349e-05  1.6210e+07  7.7172e+02  1.1349e-05  6.3845e+07  8.0766e+02  4.4701e-05  
107         1.0678e+10  6.0109e+09  9.1767e+02  4.4409e-03  2.7354e+08  5.1778e+02  2.0209e-04  4.7259e+07  8.7150e+02  3.4915e-05  1.6035e+07  8.2011e+02  1.1846e-05  6.3294e+07  8.5850e+02  4.6765e-05  
108         1.0696e+10  5.5263e+09  9.7164e+02  4.2894e-03  2.5081e+08  5.4736e+02  1.9467e-04  4.7016e+07  9.2342e+02  3.6493e-05  1.5852e+07  8.6935e+02  1.2304e-05  6.2867e+07  9.0980e+02  4.8799e-05  
109         1.0714e+10  5.1100e+09  1.0256e+03  4.1479e-03  2.3130e+08  5.7734e+02  1.8774e-04  4.6922e+07  9.7557e+02  3.8087e-05  1.5662e+07  9.1951e+02  1.2713e-05  6.2585e+07  9.6155e+02  5.0804e-05  
110         1.0732e+10  4.7520e+09  1.0794e+03  4.0149e-03  2.1451e+08  6.0757e+02  1.8124e-04  4.6993e+07  1.0278e+03  3.9704e-05  1.5468e+07  9.7053e+02  1.3069e-05  6.2461e+07  1.0136e+03  5.2775e-05  
111         1.0751e+10  4.4433e+09  1.1326e+03  3.8893e-03  2.0005e+08  6.3773e+02  1.7511e-04  4.7231e+07  1.0799e+03  4.1341e-05  1.5270e+07  1.0221e+03  1.3366e-05  6.2501e+07  1.0658e+03  5.4711e-05  
112         1.0770e+10  4.1767e+09  1.1847e+03  3.7700e-03  1.8757e+08  6.6742e+02  1.6931e-04  4.7631e+07  1.1314e+03  4.2992e-05  1.5072e+07  1.0738e+03  1.3604e-05  6.2702e+07  1.1175e+03  5.6599e-05  
113         1.0789e+10  3.9458e+09  1.2351e+03  3.6562e-03  1.7677e+08  6.9617e+02  1.6380e-04  4.8175e+07  1.1817e+03  4.4639e-05  1.4874e+07  1.1249e+03  1.3782e-05  6.3048e+07  1.1683e+03  5.8424e-05  
114         1.0809e+10  3.7449e+09  1.2833e+03  3.5472e-03  1.6738e+08  7.2354e+02  1.5854e-04  4.8835e+07  1.2304e+03  4.6256e-05  1.4678e+07  1.1747e+03  1.3903e-05  6.3513e+07  1.2175e+03  6.0162e-05  
115         1.0829e+10  3.5693e+09  1.3286e+03  3.4423e-03  1.5917e+08  7.4924e+02  1.5351e-04  4.9573e+07  1.2769e+03  4.7810e-05  1.4487e+07  1.2226e+03  1.3972e-05  6.4061e+07  1.2647e+03  6.1785e-05  
116         1.0849e+10  3.4147e+09  1.3709e+03  3.3413e-03  1.5193e+08  7.7318e+02  1.4866e-04  5.0347e+07  1.3210e+03  4.9264e-05  1.4303e+07  1.2682e+03  1.3995e-05  6.4649e+07  1.3094e+03  6.3261e-05  
117         1.0869e+10  3.2774e+09  1.4102e+03  3.2435e-03  1.4547e+08  7.9549e+02  1.4397e-04  5.1112e+07  1.3627e+03  5.0584e-05  1.4125e+07  1.3114e+03  1.3979e-05  6.5237e+07  1.3516e+03  6.4564e-05  
118         1.0890e+10  3.1543e+09  1.4471e+03  3.1488e-03  1.3964e+08  8.1651e+02  1.3940e-04  5.1829e+07  1.4022e+03  5.1740e-05  1.3954e+07  1.3522e+03  1.3930e-05  6.5783e+07  1.3916e+03  6.5671e-05  
119         1.0911e+10  3.0425e+09  1.4821e+03  3.0570e-03  1.3431e+08  8.3671e+02  1.3495e-04  5.2461e+07  1.4400e+03  5.2710e-05  1.3792e+07  1.3912e+03  1.3858e-05  6.6254e+07  1.4298e+03  6.6569e-05  
120         1.0933e+10  2.9399e+09  1.5159e+03  2.9676e-03  1.2937e+08  8.5662e+02  1.3059e-04  5.2985e+07  1.4767e+03  5.3486e-05  1.3638e+07  1.4288e+03  1.3767e-05  6.6624e+07  1.4669e+03  6.7254e-05  
121         1.0954e+10  2.8445e+09  1.5494e+03  2.8807e-03  1.2472e+08  8.7675e+02  1.2631e-04  5.3384e+07  1.5128e+03  5.4065e-05  1.3493e+07  1.4656e+03  1.3665e-05  6.6877e+07  1.5033e+03  6.7731e-05  
122         1.0976e+10  2.7547e+09  1.5832e+03  2.7961e-03  1.2029e+08  8.9756e+02  1.2210e-04  5.3653e+07  1.5490e+03  5.4459e-05  1.3355e+07  1.5024e+03  1.3555e-05  6.7008e+07  1.5397e+03  6.8015e-05  
123         1.0998e+10  2.6694e+09  1.6180e+03  2.7136e-03  1.1604e+08  9.1940e+02  1.1796e-04  5.3793e+07  1.5859e+03  5.4683e-05  1.3224e+07  1.5397e+03  1.3443e-05  6.7017e+07  1.5767e+03  6.8127e-05  
124         1.1021e+10  2.5876e+09  1.6543e+03  2.6330e-03  1.1193e+08  9.4257e+02  1.1389e-04  5.3814e+07  1.6239e+03  5.4760e-05  1.3099e+07  1.5780e+03  1.3329e-05  6.6914e+07  1.6149e+03  6.8090e-05  
125         1.1044e+10  2.5086e+09  1.6924e+03  2.5544e-03  1.0792e+08  9.6711e+02  1.0990e-04  5.3730e+07  1.6632e+03  5.4712e-05  1.2980e+07  1.6175e+03  1.3217e-05  6.6710e+07  1.6543e+03  6.7930e-05  
126         1.1067e+10  2.4318e+09  1.7330e+03  2.4776e-03  1.0402e+08  9.9356e+02  1.0598e-04  5.3557e+07  1.7046e+03  5.4566e-05  1.2864e+07  1.6591e+03  1.3106e-05  6.6421e+07  1.6958e+03  6.7673e-05  
127         1.1091e+10  2.3570e+09  1.7756e+03  2.4026e-03  1.0020e+08  1.0214e+03  1.0213e-04  5.3312e+07  1.7478e+03  5.4343e-05  1.2751e+07  1.7023e+03  1.2998e-05  6.6064e+07  1.7390e+03  6.7342e-05  
128         1.1115e+10  2.2838e+09  1.8205e+03  2.3292e-03  9.6458e+07  1.0507e+03  9.8375e-05  5.3013e+07  1.7928e+03  5.4066e-05  1.2639e+07  1.7474e+03  1.2891e-05  6.5652e+07  1.7840e+03  6.6958e-05  
129         1.1139e+10  2.2122e+09  1.8682e+03  2.2576e-03  9.2802e+07  1.0821e+03  9.4704e-05  5.2673e+07  1.8404e+03  5.3752e-05  1.2528e+07  1.7951e+03  1.2785e-05  6.5201e+07  1.8317e+03  6.6538e-05  
130         1.1164e+10  2.1420e+09  1.9183e+03  2.1875e-03  8.9230e+07  1.1149e+03  9.1123e-05  5.2306e+07  1.8901e+03  5.3416e-05  1.2415e+07  1.8449e+03  1.2679e-05  6.4721e+07  1.8814e+03  6.6096e-05  
131         1.1189e+10  2.0733e+09  1.9709e+03  2.1190e-03  8.5744e+07  1.1494e+03  8.7635e-05  5.1924e+07  1.9423e+03  5.3069e-05  1.2300e+07  1.8971e+03  1.2572e-05  6.4224e+07  1.9336e+03  6.5642e-05  
132         1.1214e+10  2.0059e+09  2.0261e+03  2.0521e-03  8.2347e+07  1.1855e+03  8.4243e-05  5.1533e+07  1.9968e+03  5.2720e-05  1.2183e+07  1.9517e+03  1.2463e-05  6.3716e+07  1.9882e+03  6.5185e-05  
133         1.1240e+10  1.9400e+09  2.0838e+03  1.9867e-03  7.9043e+07  1.2232e+03  8.0948e-05  5.1141e+07  2.0537e+03  5.2374e-05  1.2062e+07  2.0088e+03  1.2353e-05  6.3203e+07  2.0452e+03  6.4728e-05  
134         1.1266e+10  1.8755e+09  2.1439e+03  1.9229e-03  7.5834e+07  1.2626e+03  7.7752e-05  5.0751e+07  2.1131e+03  5.2035e-05  1.1937e+07  2.0684e+03  1.2239e-05  6.2688e+07  2.1046e+03  6.4274e-05  
135         1.1293e+10  1.8125e+09  2.2066e+03  1.8606e-03  7.2722e+07  1.3035e+03  7.4653e-05  5.0366e+07  2.1750e+03  5.1703e-05  1.1807e+07  2.1304e+03  1.2121e-05  6.2173e+07  2.1665e+03  6.3825e-05  
136         1.1320e+10  1.7510e+09  2.2718e+03  1.7998e-03  6.9707e+07  1.3461e+03  7.1651e-05  4.9986e+07  2.2393e+03  5.1380e-05  1.1674e+07  2.1949e+03  1.1999e-05  6.1660e+07  2.2309e+03  6.3380e-05  
137         1.1347e+10  1.6910e+09  2.3395e+03  1.7405e-03  6.6791e+07  1.3903e+03  6.8746e-05  4.9612e+07  2.3062e+03  5.1064e-05  1.1536e+07  2.2621e+03  1.1873e-05  6.1147e+07  2.2979e+03  6.2939e-05  
138         1.1375e+10  1.6326e+09  2.4098e+03  1.6827e-03  6.3972e+07  1.4362e+03  6.5937e-05  4.9242e+07  2.3757e+03  5.0755e-05  1.1393e+07  2.3318e+03  1.1743e-05  6.0635e+07  2.3675e+03  6.2499e-05  
139         1.1403e+10  1.5757e+09  2.4827e+03  1.6264e-03  6.1250e+07  1.4839e+03  6.3221e-05  4.8876e+07  2.4479e+03  5.0449e-05  1.1246e+07  2.4041e+03  1.1608e-05  6.0122e+07  2.4397e+03  6.2058e-05  
140         1.1431e+10  1.5203e+09  2.5583e+03  1.5715e-03  5.8624e+07  1.5333e+03  6.0597e-05  4.8512e+07  2.5227e+03  5.0146e-05  1.1096e+07  2.4792e+03  1.1469e-05  5.9608e+07  2.5146e+03  6.1616e-05  
141         1.1460e+10  1.4665e+09  2.6366e+03  1.5180e-03  5.6092e+07  1.5847e+03  5.8064e-05  4.8150e+07  2.6003e+03  4.9843e-05  1.0942e+07  2.5570e+03  1.1327e-05  5.9092e+07  2.5923e+03  6.1170e-05  
142         1.1489e+10  1.4141e+09  2.7178e+03  1.4660e-03  5.3652e+07  1.6379e+03  5.5618e-05  4.7787e+07  2.6808e+03  4.9538e-05  1.0784e+07  2.6377e+03  1.1180e-05  5.8571e+07  2.6729e+03  6.0719e-05  
143         1.1519e+10  1.3633e+09  2.8018e+03  1.4153e-03  5.1302e+07  1.6931e+03  5.3259e-05  4.7423e+07  2.7643e+03  4.9231e-05  1.0624e+07  2.7214e+03  1.1029e-05  5.8047e+07  2.7564e+03  6.0261e-05  
144         1.1549e+10  1.3140e+09  2.8890e+03  1.3661e-03  4.9040e+07  1.7504e+03  5.0983e-05  4.7056e+07  2.8508e+03  4.8920e-05  1.0461e+07  2.8081e+03  1.0875e-05  5.7517e+07  2.8430e+03  5.9796e-05  
145         1.1580e+10  1.2661e+09  2.9792e+03  1.3182e-03  4.6864e+07  1.8098e+03  4.8789e-05  4.6686e+07  2.9405e+03  4.8604e-05  1.0295e+07  2.8980e+03  1.0718e-05  5.6981e+07  2.9328e+03  5.9323e-05  
146         1.1611e+10  1.2197e+09  3.0727e+03  1.2716e-03  4.4771e+07  1.8715e+03  4.6675e-05  4.6312e+07  3.0334e+03  4.8282e-05  1.0127e+07  2.9911e+03  1.0558e-05  5.6439e+07  3.0258e+03  5.8841e-05  
147         1.1643e+10  1.1747e+09  3.1697e+03  1.2264e-03  4.2758e+07  1.9355e+03  4.4639e-05  4.5934e+07  3.1298e+03  4.7954e-05  9.9574e+06  3.0877e+03  1.0395e-05  5.5891e+07  3.1223e+03  5.8350e-05  
148         1.1675e+10  1.1310e+09  3.2701e+03  1.1824e-03  4.0825e+07  2.0019e+03  4.2678e-05  4.5551e+07  3.2296e+03  4.7619e-05  9.7859e+06  3.1877e+03  1.0230e-05  5.5337e+07  3.2222e+03  5.7850e-05  
149         1.1707e+10  1.0887e+09  3.3743e+03  1.1397e-03  3.8967e+07  2.0708e+03  4.0791e-05  4.5164e+07  3.3332e+03  4.7278e-05  9.6131e+06  3.2915e+03  1.0063e-05  5.4777e+07  3.3259e+03  5.7342e-05  
150         1.1740e+10  1.0478e+09  3.4822e+03  1.0983e-03  3.7183e+07  2.1422e+03  3.8975e-05  4.4772e+07  3.4405e+03  4.6930e-05  9.4389e+06  3.3990e+03  9.8939e-06  5.4211e+07  3.4333e+03  5.6825e-05  
151         1.1774e+10  1.0081e+09  3.5943e+03  1.0581e-03  3.5470e+07  2.2166e+03  3.7228e-05  4.4375e+07  3.5521e+03  4.6575e-05  9.2638e+06  3.5107e+03  9.7231e-06  5.3639e+07  3.5449e+03  5.6299e-05  
152         1.1808e+10  9.6965e+08  3.7104e+03  1.0190e-03  3.3826e+07  2.2937e+03  3.5549e-05  4.3975e+07  3.6675e+03  4.6214e-05  9.0879e+06  3.6263e+03  9.5507e-06  5.3063e+07  3.6605e+03  5.5766e-05  
153         1.1842e+10  9.3245e+08  3.8305e+03  9.8119e-04  3.2250e+07  2.3734e+03  3.3935e-05  4.3570e+07  3.7870e+03  4.5847e-05  8.9112e+06  3.7460e+03  9.3770e-06  5.2481e+07  3.7801e+03  5.5225e-05  
154         1.1877e+10  8.9646e+08  3.9554e+03  9.4449e-04  3.0739e+07  2.4565e+03  3.2385e-05  4.3162e+07  3.9113e+03  4.5474e-05  8.7342e+06  3.8704e+03  9.2022e-06  5.1896e+07  3.9044e+03  5.4678e-05  
155         1.1912e+10  8.6163e+08  4.0849e+03  9.0892e-04  2.9290e+07  2.5426e+03  3.0897e-05  4.2750e+07  4.0401e+03  4.5096e-05  8.5568e+06  3.9994e+03  9.0264e-06  5.1306e+07  4.0333e+03  5.4123e-05  
156         1.1948e+10  8.2795e+08  4.2192e+03  8.7446e-04  2.7902e+07  2.6320e+03  2.9469e-05  4.2334e+07  4.1738e+03  4.4712e-05  8.3793e+06  4.1332e+03  8.8500e-06  5.0713e+07  4.1671e+03  5.3563e-05  
157         1.1985e+10  7.9539e+08  4.3585e+03  8.4107e-04  2.6572e+07  2.7248e+03  2.8098e-05  4.1916e+07  4.3124e+03  4.4323e-05  8.2019e+06  4.2719e+03  8.6729e-06  5.0117e+07  4.3058e+03  5.2997e-05  
158         1.2022e+10  7.6391e+08  4.5030e+03  8.0873e-04  2.5299e+07  2.8211e+03  2.6783e-05  4.1494e+07  4.4563e+03  4.3929e-05  8.0247e+06  4.4159e+03  8.4955e-06  4.9519e+07  4.4497e+03  5.2425e-05  
159         1.2059e+10  7.3349e+08  4.6529e+03  7.7743e-04  2.4081e+07  2.9211e+03  2.5523e-05  4.1070e+07  4.6055e+03  4.3530e-05  7.8478e+06  4.5653e+03  8.3179e-06  4.8918e+07  4.5991e+03  5.1849e-05  
160         1.2097e+10  7.0411e+08  4.8085e+03  7.4714e-04  2.2915e+07  3.0249e+03  2.4316e-05  4.0643e+07  4.7603e+03  4.3127e-05  7.6715e+06  4.7203e+03  8.1403e-06  4.8315e+07  4.7540e+03  5.1268e-05  
161         1.2136e+10  6.7574e+08  4.9698e+03  7.1783e-04  2.1801e+07  3.1327e+03  2.3159e-05  4.0214e+07  4.9210e+03  4.2720e-05  7.4959e+06  4.8811e+03  7.9629e-06  4.7710e+07  4.9147e+03  5.0683e-05  
162         1.2175e+10  6.4834e+08  5.1373e+03  6.8948e-04  2.0735e+07  3.2445e+03  2.2051e-05  3.9783e+07  5.0877e+03  4.2308e-05  7.3212e+06  5.0479e+03  7.7858e-06  4.7104e+07  5.0816e+03  5.0094e-05  
163         1.2215e+10  6.2190e+08  5.3110e+03  6.6208e-04  1.9717e+07  3.3606e+03  2.0990e-05  3.9350e+07  5.2607e+03  4.1892e-05  7.1475e+06  5.2210e+03  7.6093e-06  4.6497e+07  5.2546e+03  4.9502e-05  
164         1.2256e+10  5.9639e+08  5.4912e+03  6.3559e-04  1.8744e+07  3.4811e+03  1.9976e-05  3.8914e+07  5.4403e+03  4.1471e-05  6.9750e+06  5.4006e+03  7.4334e-06  4.5889e+07  5.4343e+03  4.8906e-05  
165         1.2297e+10  5.7179e+08  5.6782e+03  6.0999e-04  1.7815e+07  3.6062e+03  1.9005e-05  3.8476e+07  5.6265e+03  4.1047e-05  6.8038e+06  5.5870e+03  7.2584e-06  4.5280e+07  5.6206e+03  4.8306e-05  
166         1.2338e+10  5.4806e+08  5.8723e+03  5.8527e-04  1.6928e+07  3.7360e+03  1.8077e-05  3.8036e+07  5.8199e+03  4.0619e-05  6.6340e+06  5.7804e+03  7.0844e-06  4.4670e+07  5.8140e+03  4.7704e-05  
167         1.2380e+10  5.2519e+08  6.0736e+03  5.6140e-04  1.6081e+07  3.8707e+03  1.7189e-05  3.7594e+07  6.0205e+03  4.0186e-05  6.4659e+06  5.9811e+03  6.9116e-06  4.4060e+07  6.0147e+03  4.7098e-05  
168         1.2423e+10  5.0316e+08  6.2824e+03  5.3835e-04  1.5273e+07  4.0106e+03  1.6341e-05  3.7150e+07  6.2286e+03  3.9749e-05  6.2995e+06  6.1894e+03  6.7401e-06  4.3450e+07  6.2229e+03  4.6490e-05  
169         1.2466e+10  4.8193e+08  6.4991e+03  5.1612e-04  1.4503e+07  4.1557e+03  1.5532e-05  3.6704e+07  6.4446e+03  3.9308e-05  6.1349e+06  6.4054e+03  6.5701e-06  4.2839e+07  6.4390e+03  4.5879e-05  
170         1.2510e+10  4.6149e+08  6.7239e+03  4.9467e-04  1.3768e+07  4.3063e+03  1.4758e-05  3.6256e+07  6.6687e+03  3.8863e-05  5.9724e+06  6.6296e+03  6.4018e-06  4.2228e+07  6.6632e+03  4.5265e-05  
171         1.2555e+10  4.4182e+08  6.9571e+03  4.7399e-04  1.3068e+07  4.4625e+03  1.4020e-05  3.5806e+07  6.9012e+03  3.8413e-05  5.8119e+06  6.8622e+03  6.2352e-06  4.1618e+07  6.8958e+03  4.4649e-05  
172         1.2601e+10  4.2288e+08  7.1990e+03  4.5405e-04  1.2401e+07  4.6247e+03  1.3315e-05  3.5353e+07  7.1424e+03  3.7959e-05  5.6537e+06  7.1034e+03  6.0705e-06  4.1007e+07  7.1371e+03  4.4031e-05  
173         1.2647e+10  4.0467e+08  7.4499e+03  4.3484e-04  1.1766e+07  4.7928e+03  1.2643e-05  3.4898e+07  7.3926e+03  3.7501e-05  5.4978e+06  7.3537e+03  5.9078e-06  4.0396e+07  7.3874e+03  4.3410e-05  
174         1.2693e+10  3.8715e+08  7.7101e+03  4.1634e-04  1.1161e+07  4.9673e+03  1.2002e-05  3.4441e+07  7.6522e+03  3.7038e-05  5.3443e+06  7.6133e+03  5.7473e-06  3.9785e+07  7.6470e+03  4.2786e-05  
175         1.2741e+10  3.7031e+08  7.9799e+03  3.9852e-04  1.0584e+07  5.1482e+03  1.1391e-05  3.3982e+07  7.9214e+03  3.6571e-05  5.1933e+06  7.8825e+03  5.5890e-06  3.9175e+07  7.9163e+03  4.2160e-05  
176         1.2789e+10  3.5413e+08  8.2598e+03  3.8137e-04  1.0036e+07  5.3360e+03  1.0808e-05  3.3520e+07  8.2008e+03  3.6099e-05  5.0449e+06  8.1619e+03  5.4331e-06  3.8565e+07  8.1957e+03  4.1533e-05  
177         1.2837e+10  3.3858e+08  8.5499e+03  3.6486e-04  9.5144e+06  5.5306e+03  1.0253e-05  3.3056e+07  8.4903e+03  3.5622e-05  4.8992e+06  8.4515e+03  5.2795e-06  3.7955e+07  8.4853e+03  4.0903e-05  
178         1.2887e+10  3.2365e+08  8.8504e+03  3.4899e-04  9.0182e+06  5.7322e+03  9.7240e-06  3.2590e+07  8.7903e+03  3.5142e-05  4.7561e+06  8.7515e+03  5.1285e-06  3.7346e+07  8.7854e+03  4.0271e-05  
179         1.2937e+10  3.0932e+08  9.1622e+03  3.3372e-04  8.5464e+06  5.9413e+03  9.2204e-06  3.2122e+07  9.1016e+03  3.4656e-05  4.6159e+06  9.0628e+03  4.9801e-06  3.6738e+07  9.0967e+03  3.9637e-05  
180         1.2988e+10  2.9556e+08  9.4852e+03  3.1904e-04  8.0978e+06  6.1580e+03  8.7410e-06  3.1652e+07  9.4242e+03  3.4166e-05  4.4784e+06  9.3853e+03  4.8343e-06  3.6130e+07  9.4194e+03  3.9001e-05  
181         1.3040e+10  2.8236e+08  9.8199e+03  3.0494e-04  7.6715e+06  6.3826e+03  8.2847e-06  3.1179e+07  9.7585e+03  3.3672e-05  4.3438e+06  9.7196e+03  4.6912e-06  3.5523e+07  9.7537e+03  3.8364e-05  
182         1.3092e+10  2.6971e+08  1.0167e+04  2.9140e-04  7.2664e+06  6.6152e+03  7.8505e-06  3.0705e+07  1.0105e+04  3.3174e-05  4.2121e+06  1.0066e+04  4.5508e-06  3.4917e+07  1.0100e+04  3.7726e-05  
183         1.3145e+10  2.5758e+08  1.0526e+04  2.7839e-04  6.8817e+06  6.8561e+03  7.4375e-06  3.0229e+07  1.0464e+04  3.2672e-05  4.0833e+06  1.0425e+04  4.4133e-06  3.4312e+07  1.0459e+04  3.7086e-05  
184         1.3199e+10  2.4595e+08  1.0898e+04  2.6590e-04  6.5163e+06  7.1055e+03  7.0448e-06  2.9752e+07  1.0835e+04  3.2165e-05  3.9575e+06  1.0796e+04  4.2786e-06  3.3709e+07  1.0831e+04  3.6445e-05  
185         1.3254e+10  2.3481e+08  1.1283e+04  2.5392e-04  6.1694e+06  7.3637e+03  6.6714e-06  2.9273e+07  1.1220e+04  3.1655e-05  3.8346e+06  1.1181e+04  4.1467e-06  3.3107e+07  1.1216e+04  3.5803e-05  
186         1.3309e+10  2.2413e+08  1.1682e+04  2.4242e-04  5.8402e+06  7.6310e+03  6.3166e-06  2.8792e+07  1.1619e+04  3.1142e-05  3.7146e+06  1.1580e+04  4.0177e-06  3.2507e+07  1.1614e+04  3.5160e-05  
187         1.3366e+10  2.1392e+08  1.2094e+04  2.3140e-04  5.5278e+06  7.9075e+03  5.9794e-06  2.8311e+07  1.2031e+04  3.0625e-05  3.5976e+06  1.1992e+04  3.8916e-06  3.1909e+07  1.2027e+04  3.4517e-05  
188         1.3423e+10  2.0414e+08  1.2521e+04  2.2083e-04  5.2314e+06  8.1935e+03  5.6591e-06  2.7829e+07  1.2458e+04  3.0105e-05  3.4835e+06  1.2419e+04  3.7684e-06  3.1313e+07  1.2454e+04  3.3874e-05  
189         1.3481e+10  1.9478e+08  1.2963e+04  2.1070e-04  4.9504e+06  8.4893e+03  5.3549e-06  2.7347e+07  1.2900e+04  2.9583e-05  3.3724e+06  1.2861e+04  3.6481e-06  3.0720e+07  1.2896e+04  3.3232e-05  
190         1.3540e+10  1.8583e+08  1.3420e+04  2.0100e-04  4.6839e+06  8.7950e+03  5.0661e-06  2.6865e+07  1.3357e+04  2.9058e-05  3.2641e+06  1.3317e+04  3.5307e-06  3.0129e+07  1.3353e+04  3.2589e-05  
191         1.3599e+10  1.7727e+08  1.3892e+04  1.9171e-04  4.4312e+06  9.1110e+03  4.7919e-06  2.6382e+07  1.3829e+04  2.8531e-05  3.1588e+06  1.3790e+04  3.4161e-06  2.9541e+07  1.3825e+04  3.1948e-05  
192         1.3660e+10  1.6908e+08  1.4380e+04  1.8281e-04  4.1918e+06  9.4374e+03  4.5318e-06  2.5900e+07  1.4318e+04  2.8003e-05  3.0563e+06  1.4278e+04  3.3044e-06  2.8957e+07  1.4314e+04  3.1308e-05  
193         1.3722e+10  1.6126e+08  1.4885e+04  1.7429e-04  3.9649e+06  9.7745e+03  4.2850e-06  2.5419e+07  1.4823e+04  2.7473e-05  2.9567e+06  1.4783e+04  3.1955e-06  2.8376e+07  1.4819e+04  3.0669e-05  
194         1.3784e+10  1.5379e+08  1.5406e+04  1.6614e-04  3.7499e+06  1.0123e+04  4.0509e-06  2.4939e+07  1.5344e+04  2.6942e-05  2.8598e+06  1.5304e+04  3.0895e-06  2.7799e+07  1.5340e+04  3.0032e-05  
195         1.3847e+10  1.4665e+08  1.5945e+04  1.5834e-04  3.5464e+06  1.0482e+04  3.8289e-06  2.4460e+07  1.5883e+04  2.6410e-05  2.7657e+06  1.5843e+04  2.9862e-06  2.7226e+07  1.5879e+04  2.9397e-05  
196         1.3911e+10  1.3983e+08  1.6500e+04  1.5088e-04  3.3536e+06  1.0852e+04  3.6185e-06  2.3983e+07  1.6440e+04  2.5879e-05  2.6743e+06  1.6399e+04  2.8857e-06  2.6657e+07  1.6436e+04  2.8765e-05  
197         1.3977e+10  1.3332e+08  1.7074e+04  1.4375e-04  3.1711e+06  1.1234e+04  3.4191e-06  2.3508e+07  1.7014e+04  2.5347e-05  2.5856e+06  1.6973e+04  2.7879e-06  2.6093e+07  1.7010e+04  2.8136e-05  
198         1.4043e+10  1.2710e+08  1.7666e+04  1.3693e-04  2.9983e+06  1.1628e+04  3.2301e-06  2.3035e+07  1.7607e+04  2.4817e-05  2.4995e+06  1.7566e+04  2.6928e-06  2.5534e+07  1.7603e+04  2.7510e-05  
199         1.4110e+10  1.2117e+08  1.8277e+04  1.3042e-04  2.8348e+06  1.2034e+04  3.0510e-06  2.2565e+07  1.8218e+04  2.4287e-05  2.4160e+06  1.8178e+04  2.6004e-06  2.4981e+07  1.8214e+04  2.6888e-05  
200         1.4178e+10  1.1551e+08  1.8907e+04  1.2419e-04  2.6801e+06  1.2453e+04  2.8814e-06  2.2097e+07  1.8849e+04  2.3759e-05  2.3350e+06  1.8808e+04  2.5105e-06  2.4432e+07  1.8845e+04  2.6270e-05  
201         1.4247e+10  1.1011e+08  1.9557e+04  1.1825e-04  2.5338e+06  1.2883e+04  2.7208e-06  2.1634e+07  1.9500e+04  2.3232e-05  2.2565e+06  1.9459e+04  2.4232e-06  2.3890e+07  1.9496e+04  2.5656e-05  
202         1.4317e+10  1.0496e+08  2.0226e+04  1.1257e-04  2.3953e+06  1.3327e+04  2.5688e-06  2.1173e+07  2.0170e+04  2.2708e-05  2.1804e+06  2.0129e+04  2.3384e-06  2.3354e+07  2.0166e+04  2.5047e-05  
203         1.4388e+10  1.0005e+08  2.0916e+04  1.0714e-04  2.2644e+06  1.3783e+04  2.4248e-06  2.0717e+07  2.0861e+04  2.2187e-05  2.1066e+06  2.0819e+04  2.2561e-06  2.2824e+07  2.0857e+04  2.4444e-05  
204         1.4460e+10  9.5364e+07  2.1626e+04  1.0197e-04  2.1406e+06  1.4252e+04  2.2886e-06  2.0265e+07  2.1573e+04  2.1669e-05  2.0352e+06  2.1531e+04  2.1762e-06  2.2300e+07  2.1569e+04  2.3845e-05  
205         1.4533e+10  9.0899e+07  2.2358e+04  9.7027e-05  2.0235e+06  1.4735e+04  2.1597e-06  1.9818e+07  2.2305e+04  2.1154e-05  1.9661e+06  2.2263e+04  2.0987e-06  2.1784e+07  2.2302e+04  2.3253e-05  
206         1.4607e+10  8.6643e+07  2.3111e+04  9.2313e-05  1.9128e+06  1.5230e+04  2.0378e-06  1.9375e+07  2.3060e+04  2.0643e-05  1.8991e+06  2.3018e+04  2.0234e-06  2.1274e+07  2.3056e+04  2.2667e-05  
207         1.4683e+10  8.2586e+07  2.3886e+04  8.7814e-05  1.8082e+06  1.5740e+04  1.9225e-06  1.8937e+07  2.3836e+04  2.0136e-05  1.8343e+06  2.3794e+04  1.9505e-06  2.0771e+07  2.3833e+04  2.2087e-05  
208         1.4759e+10  7.8720e+07  2.4683e+04  8.3523e-05  1.7093e+06  1.6263e+04  1.8134e-06  1.8504e+07  2.4635e+04  1.9633e-05  1.7716e+06  2.4593e+04  1.8798e-06  2.0276e+07  2.4631e+04  2.1514e-05  
209         1.4837e+10  7.5035e+07  2.5503e+04  7.9431e-05  1.6158e+06  1.6800e+04  1.7103e-06  1.8077e+07  2.5457e+04  1.9136e-05  1.7110e+06  2.5414e+04  1.8112e-06  1.9788e+07  2.5453e+04  2.0947e-05  
