I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
55          9.8359e+09  4.5585e+12  3.1537e+00  1.5000e+03  2.9181e+11  2.4996e+00  1.5000e+03  7.7058e+06  3.1542e+00  1.5000e+03  9.7870e+03  1.9191e+00  1.5000e+03  7.7157e+06  3.1463e+00  1.5000e+03  
56          9.8384e+09  4.4901e+12  3.2017e+00  1.5000e+03  2.8719e+11  2.5362e+00  1.5000e+03  7.6543e+06  3.2022e+00  1.5000e+03  9.7905e+03  1.9472e+00  1.5000e+03  7.6641e+06  3.1943e+00  1.5000e+03  
57          9.8410e+09  4.4223e+12  3.2506e+00  1.5000e+03  2.8265e+11  2.5735e+00  1.5000e+03  7.6030e+06  3.2511e+00  1.5000e+03  9.7940e+03  1.9759e+00  1.5000e+03  7.6129e+06  3.2432e+00  1.5000e+03  
58          9.8437e+09  4.3553e+12  3.3006e+00  1.5000e+03  2.7818e+11  2.6117e+00  1.5000e+03  7.5519e+06  3.3011e+00  1.5000e+03  9.7974e+03  2.0053e+00  1.5000e+03  7.5618e+06  3.2930e+00  1.5000e+03  
59          9.8463e+09  4.2889e+12  3.3513e+00  1.5000e+03  2.7379e+11  2.6505e+00  1.5000e+03  7.5011e+06  3.3518e+00  1.5000e+03  9.8008e+03  2.0353e+00  1.5000e+03  7.5110e+06  3.3437e+00  1.5000e+03  
60          9.8489e+09  4.2232e+12  3.4037e+00  1.5000e+03  2.6947e+11  2.6907e+00  1.5000e+03  7.4505e+06  3.4042e+00  1.5000e+03  9.8042e+03  2.0666e+00  1.5000e+03  7.4604e+06  3.3961e+00  1.5000e+03  
61          9.8516e+09  4.1582e+12  3.4548e+00  1.5000e+03  2.6522e+11  2.7294e+00  1.5000e+03  7.4002e+06  3.4552e+00  1.5000e+03  9.8076e+03  2.0963e+00  1.5000e+03  7.4101e+06  3.4466e+00  1.5000e+03  
62          9.8543e+09  4.0938e+12  3.5151e+00  1.5000e+03  2.6104e+11  2.7772e+00  1.5000e+03  7.3501e+06  3.5155e+00  1.5000e+03  9.8110e+03  2.1346e+00  1.5000e+03  7.3600e+06  3.5097e+00  1.5000e+03  
63          9.8570e+09  4.0302e+12  3.5415e+00  1.5000e+03  2.5692e+11  2.7908e+00  1.5000e+03  7.3003e+06  3.5418e+00  1.5000e+03  9.8142e+03  2.1419e+00  1.5000e+03  7.3102e+06  3.5231e+00  1.5000e+03  
64          9.8597e+09  3.9672e+12  3.7787e+00  1.5000e+03  2.5286e+11  3.0151e+00  1.5000e+03  7.2508e+06  3.7790e+00  1.5000e+03  9.8157e+03  2.3669e+00  1.5000e+03  7.2607e+06  3.7929e+00  1.5000e+03  
65          9.8624e+09  3.9048e+12  3.2624e+00  1.5000e+03  2.4887e+11  2.4856e+00  1.5000e+03  7.2015e+06  3.2625e+00  1.5000e+03  9.8275e+03  1.6778e+00  1.5000e+03  7.2114e+06  3.2371e+00  1.5000e+03  
66          9.8651e+09  3.8432e+12  4.1500e+00  1.5000e+03  2.4494e+11  3.3598e+00  1.5000e+03  7.1525e+06  4.1501e+00  1.5000e+03  9.8308e+03  2.8196e+00  1.5000e+03  7.1624e+06  4.1414e+00  1.5000e+03  
67          9.8679e+09  3.7822e+12  3.5521e+00  1.5000e+03  2.4107e+11  2.7483e+00  1.5000e+03  7.1038e+06  3.5522e+00  1.5000e+03  9.8256e+03  2.0443e+00  1.5000e+03  7.1137e+06  3.5344e+00  1.5000e+03  
68          9.8706e+09  3.7219e+12  3.8350e+00  1.5000e+03  2.3726e+11  3.0174e+00  1.5000e+03  7.0555e+06  3.8350e+00  1.5000e+03  9.8307e+03  2.3141e+00  1.5000e+03  7.0654e+06  3.8348e+00  1.5000e+03  
