I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
76          8.2814e+09  4.0002e+12  1.9780e+01  1.1999e+03  4.8279e+08  1.6281e+01  1.1999e+03  1.7418e+08  1.9597e+01  1.1999e+03  1.8710e+04  1.5956e+01  1.1999e+03  1.7420e+08  1.9596e+01  1.2003e+03  
77          8.2838e+09  3.8092e+12  2.0658e+01  1.1999e+03  4.7344e+08  1.7005e+01  1.1999e+03  1.7765e+08  2.0464e+01  1.1999e+03  2.0845e+04  1.6900e+01  1.1999e+03  1.7767e+08  2.0464e+01  1.2003e+03  
78          8.2861e+09  3.6266e+12  2.1583e+01  1.1999e+03  4.6382e+08  1.7766e+01  1.1999e+03  1.8127e+08  2.1377e+01  1.1999e+03  2.3229e+04  1.7892e+01  1.1999e+03  1.8130e+08  2.1377e+01  1.2003e+03  
79          8.2885e+09  3.4520e+12  2.2556e+01  1.1999e+03  4.5396e+08  1.8568e+01  1.1999e+03  1.8505e+08  2.2338e+01  1.1999e+03  2.5886e+04  1.8934e+01  1.1999e+03  1.8508e+08  2.2338e+01  1.2003e+03  
80          8.2908e+09  3.2851e+12  2.3580e+01  1.1999e+03  4.4390e+08  1.9411e+01  1.1999e+03  1.8898e+08  2.3350e+01  1.1999e+03  2.8845e+04  2.0028e+01  1.1999e+03  1.8900e+08  2.3350e+01  1.2003e+03  
81          8.2932e+09  3.1256e+12  2.4658e+01  1.1999e+03  4.3369e+08  2.0299e+01  1.1999e+03  1.9304e+08  2.4416e+01  1.1999e+03  3.2138e+04  2.1176e+01  1.2000e+03  1.9307e+08  2.4416e+01  1.2003e+03  
82          8.2956e+09  2.9732e+12  2.5794e+01  1.1999e+03  4.2335e+08  2.1233e+01  1.1999e+03  1.9724e+08  2.5539e+01  1.1999e+03  3.5797e+04  2.2382e+01  1.2000e+03  1.9728e+08  2.5539e+01  1.2003e+03  
83          8.2980e+09  2.8276e+12  2.6991e+01  1.1999e+03  4.1291e+08  2.2217e+01  1.1999e+03  2.0157e+08  2.6723e+01  1.1999e+03  3.9859e+04  2.3647e+01  1.2000e+03  2.0161e+08  2.6722e+01  1.2003e+03  
84          8.3004e+09  2.6886e+12  2.8252e+01  1.1999e+03  4.0243e+08  2.3253e+01  1.1999e+03  2.0602e+08  2.7970e+01  1.1999e+03  4.4361e+04  2.4976e+01  1.2000e+03  2.0607e+08  2.7969e+01  1.2003e+03  
85          8.3029e+09  2.5559e+12  2.9581e+01  1.1999e+03  3.9192e+08  2.4344e+01  1.1999e+03  2.1059e+08  2.9285e+01  1.1999e+03  4.9347e+04  2.6372e+01  1.2000e+03  2.1064e+08  2.9284e+01  1.2003e+03  
86          8.3053e+09  2.4292e+12  3.0983e+01  1.1999e+03  3.8143e+08  2.5493e+01  1.1999e+03  2.1526e+08  3.0672e+01  1.1999e+03  5.4862e+04  2.7838e+01  1.2000e+03  2.1532e+08  3.0671e+01  1.2003e+03  
87          8.3078e+09  2.3083e+12  3.2461e+01  1.1999e+03  3.7097e+08  2.6703e+01  1.1999e+03  2.2004e+08  3.2135e+01  1.2000e+03  6.0955e+04  2.9379e+01  1.2000e+03  2.2010e+08  3.2134e+01  1.2003e+03  
88          8.3102e+09  2.1929e+12  3.4021e+01  1.1999e+03  3.6060e+08  2.7978e+01  1.1999e+03  2.2491e+08  3.3679e+01  1.2000e+03  6.7678e+04  3.0999e+01  1.2000e+03  2.2498e+08  3.3678e+01  1.2003e+03  
89          8.3127e+09  2.0828e+12  3.5666e+01  1.1999e+03  3.5033e+08  2.9322e+01  1.1999e+03  2.2988e+08  3.5307e+01  1.2000e+03  7.5090e+04  3.2702e+01  1.2000e+03  2.2996e+08  3.5306e+01  1.2003e+03  
